0;3639251.9;1839125.94;2.31
0;3639251.9;1839120.94;-0.13
0;3639251.9;1839115.94;-1.06
0;3639251.9;1839110.94;-1.69
0;3639251.9;1839105.94;-1.63
0;3639251.9;1839100.94;-1.38
0;3639251.9;1839095.94;-1.75
0;3639251.9;1839090.94;-2.13
0;3639251.9;1839085.94;-1.19
0;3639251.9;1839080.94;-2.13
0;3639251.9;1839075.94;-0.31
0;3639251.9;1839070.94;-1.38
0;3639251.9;1839065.94;-0.75
0;3639251.9;1839055.94;-1.25
0;3639251.9;1839045.94;-0.88
0;3639251.9;1839035.94;-0.56
0;3639251.9;1839025.94;-1.06
0;3639275.55;1839125.94;1.13
0;3639275.55;1839120.94;-0.25
0;3639275.55;1839115.94;0
0;3639275.55;1839110.94;-0.88
0;3639275.55;1839105.94;-0.38
0;3639275.55;1839100.94;-0.63
0;3639275.55;1839095.94;-0.31
0;3639275.55;1839090.94;-0.06
0;3639275.55;1839085.94;-0.5
0;3639275.55;1839080.94;-0.38
0;3639275.55;1839075.94;0.5
0;3639275.55;1839070.94;-0.88
0;3639275.55;1839065.94;-0.63
0;3639275.55;1839055.94;-0.19
0;3639275.55;1839045.94;-0.44
0;3639275.55;1839035.94;-0.5
0;3639275.55;1839025.94;-0.81
0;3639296.27;1839125.94;1.88
0;3639296.27;1839120.94;1.63
0;3639296.27;1839115.94;0.19
0;3639296.27;1839110.94;-0.06
0;3639296.27;1839105.94;-0.69
0;3639296.27;1839100.94;-0.75
0;3639296.27;1839095.94;-0.56
0;3639296.27;1839090.94;-1.56
0;3639296.27;1839085.94;-0.38
0;3639296.27;1839080.94;-1.88
0;3639296.27;1839075.94;-1.88
0;3639296.27;1839070.94;-1.06
0;3639296.27;1839065.94;-1.44
0;3639296.27;1839055.94;-1.5
0;3639296.27;1839045.94;-1.25
0;3639296.27;1839035.94;-1.25
0;3639296.27;1839025.94;-1.06
0;3639308.22;1839125.94;-0.19
0;3639308.22;1839120.94;-0.19
0;3639308.22;1839115.94;-0.06
0;3639308.22;1839110.94;-0.13
0;3639308.22;1839105.94;-0.69
0;3639308.22;1839100.94;-0.56
0;3639308.22;1839095.94;-0.69
0;3639308.22;1839090.94;-0.94
0;3639308.22;1839085.94;-0.94
0;3639308.22;1839080.94;-0.88
0;3639308.22;1839075.94;-1.13
0;3639308.22;1839070.94;-1
0;3639308.22;1839065.94;-1.81
0;3639308.22;1839055.94;-1.25
0;3639308.22;1839045.94;-1.19
0;3639308.22;1839035.94;-1
0;3639308.22;1839025.94;-0.69
0;3639332.29;1839125.94;-0.13
0;3639332.29;1839120.94;-0.75
0;3639332.29;1839115.94;-0.13
0;3639332.29;1839110.94;-0.19
0;3639332.29;1839105.94;-0.5
0;3639332.29;1839100.94;-0.38
0;3639332.29;1839095.94;-1.06
0;3639332.29;1839090.94;-0.44
0;3639332.29;1839085.94;-0.88
0;3639332.29;1839080.94;-1.06
0;3639332.29;1839075.94;-1.38
0;3639332.29;1839070.94;-1.19
0;3639332.29;1839065.94;-0.81
0;3639332.29;1839055.94;-1.69
0;3639332.29;1839045.94;-1.31
0;3639332.29;1839035.94;-1.25
0;3639332.29;1839025.94;-1.06
0;3639341.03;1839125.94;-0.88
0;3639341.03;1839120.94;0
0;3639341.03;1839115.94;-0.44
0;3639341.03;1839110.94;-0.94
0;3639341.03;1839105.94;-1.25
0;3639341.03;1839100.94;-0.75
0;3639341.03;1839095.94;-1.25
0;3639341.03;1839090.94;-1.63
0;3639341.03;1839085.94;-1.63
0;3639341.03;1839080.94;-1.81
0;3639341.03;1839075.94;-1.94
0;3639341.03;1839070.94;-2.13
0;3639341.03;1839065.94;-2
0;3639341.03;1839055.94;-2.13
0;3639341.03;1839045.94;-2
0;3639341.03;1839035.94;-2.44
0;3639341.03;1839025.94;-2.13
0;3639352.17;1839125.94;0.19
0;3639352.17;1839120.94;-0.19
0;3639352.17;1839115.94;-0.13
0;3639352.17;1839110.94;-0.31
0;3639352.17;1839105.94;-0.19
0;3639352.17;1839100.94;-0.31
0;3639352.17;1839095.94;-0.44
0;3639352.17;1839090.94;-0.94
0;3639352.17;1839085.94;-0.69
0;3639352.17;1839080.94;-0.63
0;3639352.17;1839075.94;-2.44
0;3639352.17;1839070.94;-1.31
0;3639352.17;1839065.94;-1.88
0;3639352.17;1839055.94;-1.31
0;3639352.17;1839045.94;-1.38
0;3639352.17;1839035.94;-1.94
0;3639352.17;1839025.94;-1.44
0;3639376.15;1839125.94;8.38
0;3639376.15;1839120.94;4.44
0;3639376.15;1839115.94;0.19
0;3639376.15;1839110.94;-0.19
0;3639376.15;1839105.94;-0.56
0;3639376.15;1839100.94;-0.88
0;3639376.15;1839095.94;-0.88
0;3639376.15;1839090.94;-0.94
0;3639376.15;1839085.94;-1.31
0;3639376.15;1839080.94;-1
0;3639376.15;1839075.94;-1.13
0;3639376.15;1839070.94;-1.25
0;3639376.15;1839065.94;-1.63
0;3639376.15;1839055.94;-1.75
0;3639376.15;1839045.94;-1.63
0;3639376.15;1839035.94;-1.56
0;3639376.15;1839025.94;-2.13
0;3639385.6;1839125.94;7.75
0;3639385.6;1839120.94;2.75
0;3639385.6;1839115.94;0.19
0;3639385.6;1839110.94;-1.31
0;3639385.6;1839105.94;-1.5
0;3639385.6;1839100.94;-1.13
0;3639385.6;1839095.94;-1.44
0;3639385.6;1839090.94;-1.81
0;3639385.6;1839085.94;-1.69
0;3639385.6;1839080.94;-1.81
0;3639385.6;1839075.94;-1.94
0;3639385.6;1839070.94;-2.06
0;3639385.6;1839065.94;-1.81
0;3639385.6;1839055.94;-1.94
0;3639385.6;1839045.94;-2.19
0;3639385.6;1839035.94;-1.75
0;3639385.6;1839025.94;-2.5
0;3639400.01;1839125.94;7.81
0;3639400.01;1839120.94;3.75
0;3639400.01;1839115.94;0.38
0;3639400.01;1839110.94;-1.06
0;3639400.01;1839105.94;-1.44
0;3639400.01;1839100.94;-2.13
0;3639400.01;1839095.94;-1.13
0;3639400.01;1839090.94;-1.5
0;3639400.01;1839085.94;-1.69
0;3639400.01;1839080.94;-1.63
0;3639400.01;1839075.94;-2.75
0;3639400.01;1839070.94;-2.19
0;3639400.01;1839065.94;-2.19
0;3639400.01;1839055.94;-1.44
0;3639400.01;1839045.94;-2
0;3639400.01;1839035.94;-1.88
0;3639400.01;1839025.94;-2.25
0;3639414.28;1839125.94;9.63
0;3639414.28;1839120.94;5.44
0;3639414.28;1839115.94;1.56
0;3639414.28;1839110.94;-1.19
0;3639414.28;1839105.94;-1.56
0;3639414.28;1839100.94;-1.44
0;3639414.28;1839095.94;-1.5
0;3639414.28;1839090.94;-1.63
0;3639414.28;1839085.94;-1.94
0;3639414.28;1839080.94;-3.13
0;3639414.28;1839075.94;-2
0;3639414.28;1839070.94;-1.88
0;3639414.28;1839065.94;-2.38
0;3639414.28;1839055.94;-1.88
0;3639414.28;1839045.94;-2.5
0;3639414.28;1839035.94;-1.81
0;3639414.28;1839025.94;-2.5
0;3639426.03;1839125.94;9.44
0;3639426.03;1839120.94;6.25
0;3639426.03;1839115.94;2.06
0;3639426.03;1839110.94;0.5
0;3639426.03;1839105.94;-0.63
0;3639426.03;1839100.94;-1.25
0;3639426.03;1839095.94;-1
0;3639426.03;1839090.94;-1.25
0;3639426.03;1839085.94;-0.63
0;3639426.03;1839080.94;-2
0;3639426.03;1839075.94;-1.75
0;3639426.03;1839070.94;-1.94
0;3639426.03;1839065.94;-1.44
0;3639426.03;1839055.94;-2.38
0;3639426.03;1839045.94;-1.44
0;3639426.03;1839035.94;-1.63
0;3639426.03;1839025.94;-1.44
0;3639438.02;1839125.94;8.25
0;3639438.02;1839120.94;4.94
0;3639438.02;1839115.94;1.44
0;3639438.02;1839110.94;0.25
0;3639438.02;1839105.94;-0.5
0;3639438.02;1839100.94;0.25
0;3639438.02;1839095.94;-1.25
0;3639438.02;1839090.94;-0.5
0;3639438.02;1839085.94;-0.69
0;3639438.02;1839080.94;-0.94
0;3639438.02;1839075.94;-0.38
0;3639438.02;1839070.94;-1.13
0;3639438.02;1839065.94;-1.38
0;3639438.02;1839055.94;-1.13
0;3639438.02;1839045.94;-1.38
0;3639438.02;1839035.94;-1.25
0;3639438.02;1839025.94;-1.19
0;3639447.51;1839125.94;7.94
0;3639447.51;1839120.94;4.69
0;3639447.51;1839115.94;1.56
0;3639447.51;1839110.94;-0.25
0;3639447.51;1839105.94;-0.38
0;3639447.51;1839100.94;-0.5
0;3639447.51;1839095.94;-1.19
0;3639447.51;1839090.94;-0.94
0;3639447.51;1839085.94;-0.13
0;3639447.51;1839080.94;-1.06
0;3639447.51;1839075.94;-0.75
0;3639447.51;1839070.94;-1.06
0;3639447.51;1839065.94;-1.63
0;3639447.51;1839055.94;-1.31
0;3639447.51;1839045.94;-1.06
0;3639447.51;1839035.94;-1.56
0;3639447.51;1839025.94;-0.94
0;3639459.51;1839125.94;9
0;3639459.51;1839120.94;6.38
0;3639459.51;1839115.94;1.94
0;3639459.51;1839110.94;-0.25
0;3639459.51;1839105.94;-0.88
0;3639459.51;1839100.94;-1.06
0;3639459.51;1839095.94;-0.44
0;3639459.51;1839090.94;-1.44
0;3639459.51;1839085.94;-1.38
0;3639459.51;1839080.94;-1.38
0;3639459.51;1839075.94;-1.25
0;3639459.51;1839070.94;-1.31
0;3639459.51;1839065.94;-1.31
0;3639459.51;1839055.94;-1.06
0;3639459.51;1839045.94;-1.69
0;3639459.51;1839035.94;-1.75
0;3639459.51;1839025.94;-1.5
0;3639469.12;1839125.94;8.63
0;3639469.12;1839120.94;6.06
0;3639469.12;1839115.94;0.88
0;3639469.12;1839110.94;-1
0;3639469.12;1839105.94;-1.44
0;3639469.12;1839100.94;-1.13
0;3639469.12;1839095.94;-1.69
0;3639469.12;1839090.94;-1.63
0;3639469.12;1839085.94;-1.5
0;3639469.12;1839080.94;-2.44
0;3639469.12;1839075.94;-2.19
0;3639469.12;1839070.94;-2
0;3639469.12;1839065.94;-2.69
0;3639469.12;1839055.94;-2.69
0;3639469.12;1839045.94;-2.25
0;3639469.12;1839035.94;-1.81
0;3639469.12;1839025.94;-1.88
0;3639478.15;1839125.94;9.31
0;3639478.15;1839120.94;7
0;3639478.15;1839115.94;2.06
0;3639478.15;1839110.94;-1.06
0;3639478.15;1839105.94;-1.56
0;3639478.15;1839100.94;-2.13
0;3639478.15;1839095.94;-2.94
0;3639478.15;1839090.94;-3.19
0;3639478.15;1839085.94;-3.13
0;3639478.15;1839080.94;-3.63
0;3639478.15;1839075.94;-3.81
0;3639478.15;1839070.94;-3.38
0;3639478.15;1839065.94;-4.38
0;3639478.15;1839055.94;-3.88
0;3639478.15;1839045.94;-3.25
0;3639478.15;1839035.94;-2.75
0;3639478.15;1839025.94;-3.75
0;3639501.85;1839125.94;8.56
0;3639501.85;1839120.94;4.44
0;3639501.85;1839115.94;0.75
0;3639501.85;1839110.94;-1.75
0;3639501.85;1839105.94;-2.06
0;3639501.85;1839100.94;-2.5
0;3639501.85;1839095.94;-2.94
0;3639501.85;1839090.94;-3.13
0;3639501.85;1839085.94;-3.56
0;3639501.85;1839080.94;-2.88
0;3639501.85;1839075.94;-3.5
0;3639501.85;1839070.94;-3.44
0;3639501.85;1839065.94;-3.63
0;3639501.85;1839055.94;-3.5
0;3639501.85;1839045.94;-3.44
0;3639501.85;1839035.94;-3.44
0;3639501.85;1839025.94;-3.56
0;3639511.07;1839125.94;8.63
0;3639511.07;1839120.94;5.69
0;3639511.07;1839115.94;0.94
0;3639511.07;1839110.94;-1.5
0;3639511.07;1839105.94;-1.94
0;3639511.07;1839100.94;-2.63
0;3639511.07;1839095.94;-3.44
0;3639511.07;1839090.94;-3.06
0;3639511.07;1839085.94;-3.44
0;3639511.07;1839080.94;-3.19
0;3639511.07;1839075.94;-3.25
0;3639511.07;1839070.94;-3.63
0;3639511.07;1839065.94;-3.44
0;3639511.07;1839055.94;-3.19
0;3639511.07;1839045.94;-3.63
