0;3645981.889;1839724.799;0
0;3645997.327;1839739.894;0
0;3646041.083;1839695.826;0
0;3646373.447;1840021.319;0
0;3646427.667;1839966.068;0
0;3646082.582;1839627.419;0
0;3646122.877;1839586.358;0
0;3646128.662;1839592.036;0
0;3646168.54;1839555.511;0
0;3646146.586;1839533.966;0
0;3646110.819;1839574.525;0
0;3646117.877;1839581.452;0
0;3646077.582;1839622.512;0
0;3646061.166;1839606.403;0
0;3646006.946;1839661.653;0
0;3646028.144;1839682.456;0
0;3646001.157;1839709.956;0
0;3645998.762;1839707.606;0
